"","Poll_spec","Poll_order","Julian_day","Plant_spec","Freq","Period"
"1526","Osmia brevis","Hymenoptera",194,"Penstemon glaber",1,"Present"
"1527","Osmia brevis","Hymenoptera",194,"Penstemon glaber",1,"Present"
"1528","Osmia brevis","Hymenoptera",194,"Penstemon glaber",1,"Present"
"1529","Pseudomasaris vespoides","Hymenoptera",194,"Penstemon glaber",1,"Present"
"1530","Pseudomasaris vespoides","Hymenoptera",194,"Penstemon glaber",1,"Present"
"1531","Pseudomasaris vespoides","Hymenoptera",194,"Penstemon glaber",1,"Present"
"1534","Anthophora urbana","Hymenoptera",177,"Penstemon virens",2,"Present"
"1535","Anthophora urbana","Hymenoptera",170,"Aquilegia coerulea",1,"Present"
"1536","Anthophora urbana","Hymenoptera",167,"Penstemon virens",1,"Present"
"1537","Anthophora urbana","Hymenoptera",147,"Penstemon virens",1,"Present"
"1538","Anthophora ursina","Hymenoptera",181,"Penstemon glaber",1,"Present"
"1539","Anthophora ursina","Hymenoptera",178,"Penstemon glaber",1,"Present"
"1541","Hylaeus annulatus","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1542","Hylaeus coloradensis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1543","Hylaeus personatellus","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1544","Hylaeus wootoni","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1545","Lindenius sp.","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1546","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"1547","Hoplitis truncata mescalerium","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1548","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1549","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1550","Osmia bucephala","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1552","Osmia juxta","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1553","Pseudomasaris vespoides","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1557","Anthophora ursina","Hymenoptera",177,"Penstemon virens",1,"Present"
"1558","Anthophora ursina","Hymenoptera",177,"Penstemon virens",1,"Present"
"1563","Anthophora ursina","Hymenoptera",167,"Penstemon virens",1,"Present"
"1565","Anaspis sp.","Coleoptera",177,"Rubus deliciosus",2,"Present"
"1566","Anthophora ursina","Hymenoptera",183,"Penstemon virens",1,"Present"
"1568","Anaspis sp.","Coleoptera",169,"Rubus deliciosus",2,"Present"
"1569","Plagiognathus sp.","Hemiptera",196,"Geranium caespitosum",1,"Present"
"1570","Plagiognathus sp.","Hemiptera",196,"Geranium caespitosum",1,"Present"
"1571","Plagiognathus sp.","Hemiptera",196,"Geranium caespitosum",1,"Present"
"1572","Anthophora ursina","Hymenoptera",149,"Penstemon virens",1,"Present"
"1573","Hylaeus basalis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"1574","Anaspis sp.","Coleoptera",170,"Rubus deliciosus",1,"Present"
"1575","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"1576","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"1577","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"1580","Sphecodes spp.","Hymenoptera",184,"Geranium richardsonii",1,"Present"
"1582","Anthomyiidae spp.","Diptera",202,"Chamaenerion angustifolium",1,"Present"
"1585","Anthophora ursina","Hymenoptera",165,"Penstemon virens",1,"Present"
"1586","Anthophora ursina","Hymenoptera",161,"Rubus deliciosus",1,"Present"
"1589","Anaspis sp.","Coleoptera",161,"Rubus deliciosus",1,"Present"
"1593","Anaspis atrata","Coleoptera",192,"Geranium caespitosum",1,"Present"
"1595","Anaspis atrata","Coleoptera",171,"Rubus deliciosus",1,"Present"
"1596","Formica (fusca group) spp.","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1597","Hoplitis producta","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1598","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1599","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1600","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1601","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1602","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1603","Osmia brevis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1604","Osmia bruneri","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1605","Osmia juxta","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1606","Osmia juxta","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1607","Osmia proxima","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1608","Osmia tristella","Hymenoptera",201,"Penstemon glaber",1,"Present"
"1610","Apis mellifera","Hymenoptera",214,"Geranium caespitosum",1,"Present"
"1612","Apis mellifera","Hymenoptera",214,"Geranium caespitosum",1,"Present"
"1613","Apis mellifera","Hymenoptera",214,"Geranium caespitosum",1,"Present"
"1617","Anaspis atrata","Coleoptera",177,"Rubus deliciosus",1,"Present"
"1621","Apis mellifera","Hymenoptera",206,"Aconitum columbianum",1,"Present"
"1624","Anaspis atrata","Coleoptera",180,"Rubus deliciosus",1,"Present"
"1626","Apis mellifera","Hymenoptera",204,"Geranium caespitosum",1,"Present"
"1627","Megachile spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"1636","Anaspis atrata","Coleoptera",157,"Rubus deliciosus",1,"Present"
"1654","Ectemnius spp.","Hymenoptera",188,"Geranium richardsonii",1,"Present"
"1664","Podalonia spp.","Hymenoptera",188,"Geranium richardsonii",1,"Present"
"1665","Muscidae spp.","Diptera",188,"Geranium richardsonii",1,"Present"
"1666","Podalonia spp.","Hymenoptera",188,"Geranium richardsonii",1,"Present"
"1671","Apis mellifera","Hymenoptera",182,"Rubus idaeus var. strigosus",1,"Present"
"1674","Lasius niger","Hymenoptera",211,"Penstemon glaber",1,"Present"
"1680","Anaspis atrata","Coleoptera",186,"Rubus deliciosus",1,"Present"
"1681","Anaspis atrata","Coleoptera",171,"Rubus deliciosus",5,"Present"
"1683","Anaspis atrata","Coleoptera",156,"Rubus deliciosus",1,"Present"
"1696","Apis mellifera","Hymenoptera",197,"Geranium richardsonii",1,"Present"
"1697","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",1,"Present"
"1698","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",1,"Present"
"1699","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",1,"Present"
"1702","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",1,"Present"
"1706","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",1,"Present"
"1708","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",1,"Present"
"1710","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",2,"Present"
"1714","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",5,"Present"
"1715","Anaspis rufa","Coleoptera",182,"Rubus deliciosus",1,"Present"
"1716","Dilophus spp.","Diptera",226,"Geranium caespitosum",1,"Present"
"1717","Papilio rutulus","Lepidoptera",197,"Penstemon virens",1,"Present"
"1721","Anaspis rufa","Coleoptera",204,"Chamaenerion angustifolium",1,"Present"
"1723","Apis mellifera","Hymenoptera",180,"Geranium caespitosum",1,"Present"
"1725","Anaspis rufa","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1730","Apis mellifera","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"1731","Andrena milwaukeensis","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1732","Apis mellifera","Hymenoptera",182,"Geranium caespitosum",1,"Present"
"1734","Lestica spp.","Hymenoptera",211,"Geranium richardsonii",1,"Present"
"1736","Gasteruption kirbii","Hymenoptera",211,"Geranium richardsonii",1,"Present"
"1747","Ligyrocoris diffusus","Hemiptera",211,"Chamaenerion angustifolium",1,"Present"
"1749","Apis mellifera","Hymenoptera",182,"Geranium caespitosum",1,"Present"
"1754","Anaspis rufa","Coleoptera",197,"Rubus deliciosus",1,"Present"
"1756","Apis mellifera","Hymenoptera",182,"Geranium caespitosum",1,"Present"
"1761","Andrena milwaukeensis","Hymenoptera",180,"Rubus idaeus var. strigosus",1,"Present"
"1763","Andrena milwaukeensis","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"1766","Anaspis rufa","Coleoptera",197,"Rubus deliciosus",1,"Present"
"1782","Anaspis rufa","Coleoptera",164,"Rubus deliciosus",1,"Present"
"1783","Anaspis rufa","Coleoptera",162,"Rubus deliciosus",1,"Present"
"1786","Anaspis rufa","Coleoptera",157,"Rubus deliciosus",1,"Present"
"1787","Anaspis rufa","Coleoptera",157,"Rubus deliciosus",2,"Present"
"1816","Anaspis rufa","Coleoptera",186,"Rubus deliciosus",1,"Present"
"1820","Sarcophagidae spp.","Diptera",214,"Geranium caespitosum",1,"Present"
"1821","Nysius sp.","Hemiptera",214,"Geranium caespitosum",1,"Present"
"1823","Apis mellifera","Hymenoptera",212,"Geranium caespitosum",1,"Present"
"1824","Apis mellifera","Hymenoptera",212,"Geranium caespitosum",1,"Present"
"1825","Anaspis sp.","Coleoptera",182,"Rubus deliciosus",3,"Present"
"1826","Anaspis sp.","Coleoptera",204,"Chamaenerion angustifolium",1,"Present"
"1827","Apis mellifera","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"1828","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1829","Apis mellifera","Hymenoptera",190,"Geranium caespitosum",1,"Present"
"1831","Apis mellifera","Hymenoptera",190,"Geranium richardsonii",1,"Present"
"1832","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1834","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1837","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1838","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1839","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1841","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1842","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1843","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1847","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1850","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1851","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1852","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1855","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1856","Andrena milwaukeensis","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"1860","Andrena milwaukeensis","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"1865","Anaspis sp.","Coleoptera",199,"Geranium caespitosum",1,"Present"
"1866","Anaspis sp.","Coleoptera",199,"Geranium caespitosum",1,"Present"
"1867","Anaspis sp.","Coleoptera",199,"Geranium caespitosum",1,"Present"
"1870","Anaspis sp.","Coleoptera",204,"Chamaenerion angustifolium",1,"Present"
"1871","Anaspis sp.","Coleoptera",204,"Chamaenerion angustifolium",1,"Present"
"1872","Anaspis sp.","Coleoptera",204,"Chamaenerion angustifolium",1,"Present"
"1873","Anaspis sp.","Coleoptera",206,"Geranium caespitosum",1,"Present"
"1874","Anaspis sp.","Coleoptera",175,"Rubus deliciosus",1,"Present"
"1875","Anaspis sp.","Coleoptera",218,"Chamaenerion angustifolium",1,"Present"
"1876","Anaspis sp.","Coleoptera",218,"Chamaenerion angustifolium",1,"Present"
"1877","Anaspis sp.","Coleoptera",218,"Chamaenerion angustifolium",1,"Present"
"1878","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1879","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",4,"Present"
"1881","Anaspis sp.","Coleoptera",199,"Geranium caespitosum",2,"Present"
"1882","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",3,"Present"
"1884","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",5,"Present"
"1885","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1886","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1887","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1888","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1889","Anaspis sp.","Coleoptera",187,"Rubus deliciosus",1,"Present"
"1890","Hylaeus coloradensis","Hymenoptera",175,"Penstemon virens",1,"Present"
"1891","Hylaeus verticalis","Hymenoptera",175,"Penstemon virens",1,"Present"
"1892","Megachile gemula","Hymenoptera",175,"Penstemon virens",1,"Present"
"1893","Megachile melanophaea","Hymenoptera",175,"Penstemon virens",1,"Present"
"1894","Osmia cordata","Hymenoptera",175,"Penstemon virens",1,"Present"
"1895","Osmia pentstemonis","Hymenoptera",175,"Penstemon virens",1,"Present"
"1896","Osmia tristella","Hymenoptera",175,"Penstemon virens",1,"Present"
"1897","Cheilosia spp.","Diptera",161,"Rubus deliciosus",1,"Present"
"1899","Cheilosia spp.","Diptera",161,"Rubus deliciosus",1,"Present"
"1900","Sphragisticus nebulosus","Hemiptera",175,"Aquilegia coerulea",1,"Present"
"1903","Andrena milwaukeensis","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1904","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1905","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1908","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1909","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1910","Apis mellifera","Hymenoptera",165,"Rubus deliciosus",1,"Present"
"1915","Anaspis sp.","Coleoptera",197,"Rubus deliciosus",1,"Present"
"1920","Apis mellifera","Hymenoptera",185,"Penstemon glaber",1,"Present"
"1930","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1932","Anaspis sp.","Coleoptera",174,"Rubus deliciosus",1,"Present"
"1933","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1934","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1935","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1936","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1940","Apis mellifera","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"1941","Apis mellifera","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"1942","Apis mellifera","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"1944","Apis mellifera","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"1945","Apis mellifera","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"1947","Apis mellifera","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"1952","Anaspis sp.","Coleoptera",174,"Rubus deliciosus",5,"Present"
"1956","Cheilosia spp.","Diptera",167,"Rubus deliciosus",1,"Present"
"1957","Cheilosia spp.","Diptera",167,"Rubus deliciosus",1,"Present"
"1960","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1961","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1964","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1969","Anaspis sp.","Coleoptera",174,"Rubus deliciosus",1,"Present"
"1970","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"1976","Apis mellifera","Hymenoptera",164,"Rubus deliciosus",2,"Present"
"1980","Anaspis sp.","Coleoptera",165,"Rubus deliciosus",1,"Present"
"1987","Pieris rapae","Lepidoptera",209,"Geranium richardsonii",1,"Present"
"1990","Anaspis sp.","Coleoptera",164,"Rubus deliciosus",6,"Present"
"1998","Andrena milwaukeensis","Hymenoptera",177,"Rubus deliciosus",1,"Present"
"1999","Anaspis sp.","Coleoptera",164,"Rubus deliciosus",1,"Present"
"2000","Anaspis sp.","Coleoptera",164,"Rubus deliciosus",10,"Present"
"2001","Hylaeus annulatus","Hymenoptera",175,"Geranium caespitosum",1,"Present"
"2002","Lasioglossum (Dialictus) spp.","Hymenoptera",175,"Geranium caespitosum",1,"Present"
"2003","Anaspis sp.","Coleoptera",154,"Rubus deliciosus",3,"Present"
"2004","Anaspis sp.","Coleoptera",164,"Rubus deliciosus",1,"Present"
"2009","Aerophilus sp.","Hymenoptera",209,"Geranium richardsonii",1,"Present"
"2012","Anaspis sp.","Coleoptera",162,"Rubus deliciosus",1,"Present"
"2013","Anaspis sp.","Coleoptera",162,"Rubus deliciosus",3,"Present"
"2017","Geron spp.","Diptera",218,"Chamaenerion angustifolium",1,"Present"
"2018","Empis spp.","Diptera",175,"Geranium caespitosum",1,"Present"
"2020","Anaspis sp.","Coleoptera",157,"Rubus deliciosus",1,"Present"
"2021","Anaspis sp.","Coleoptera",157,"Rubus deliciosus",1,"Present"
"2022","Hylaeus annulatus","Hymenoptera",175,"Penstemon virens",1,"Present"
"2023","Lasioglossum (Dialictus) spp.","Hymenoptera",175,"Penstemon virens",1,"Present"
"2024","Icaricia icarioides","Lepidoptera",175,"Geranium caespitosum",1,"Present"
"2036","Aerophilus sp.","Hymenoptera",211,"Geranium richardsonii",4,"Present"
"2047","Apanteles sp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"2048","Colletes kincaidii","Hymenoptera",209,"Geranium richardsonii",1,"Present"
"2049","Apanteles sp.","Hymenoptera",167,"Geranium caespitosum",1,"Present"
"2053","Anaspis sp.","Coleoptera",157,"Rubus deliciosus",1,"Present"
"2059","Anaspis sp.","Coleoptera",157,"Rubus deliciosus",8,"Present"
"2060","Anaspis sp.","Coleoptera",154,"Rubus deliciosus",1,"Present"
"2063","Anaspis sp.","Coleoptera",154,"Rubus deliciosus",1,"Present"
"2066","Anaspis sp.","Coleoptera",150,"Rubus deliciosus",1,"Present"
"2067","Andrena milwaukeensis","Hymenoptera",177,"Rubus deliciosus",1,"Present"
"2068","Anaspis sp.","Coleoptera",162,"Rubus deliciosus",5,"Present"
"2069","Anaspis sp.","Coleoptera",162,"Rubus deliciosus",6,"Present"
"2070","Andrena milwaukeensis","Hymenoptera",156,"Rubus deliciosus",1,"Present"
"2073","Apis mellifera","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"2075","Apis mellifera","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"2078","Apis mellifera","Hymenoptera",162,"Rubus deliciosus",1,"Present"
"2079","Apis mellifera","Hymenoptera",162,"Rubus deliciosus",1,"Present"
"2080","Apis mellifera","Hymenoptera",162,"Rubus deliciosus",2,"Present"
"2084","Apis mellifera","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"2085","Apis mellifera","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"2087","Anaspis sp.","Coleoptera",157,"Rubus deliciosus",1,"Present"
"2088","Apis mellifera","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"2089","Apis mellifera","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"2090","Apis mellifera","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"2091","Anaspis sp.","Coleoptera",157,"Rubus deliciosus",1,"Present"
"2108","Anaspis sp.","Coleoptera",157,"Rubus deliciosus",1,"Present"
"2111","Anaspis sp.","Coleoptera",178,"Rubus deliciosus",1,"Present"
"2112","Anaspis sp.","Coleoptera",150,"Rubus deliciosus",1,"Present"
"2119","Geron spp.","Diptera",224,"Geranium caespitosum",1,"Present"
"2122","Bracon sp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"2137","Anaspis sp.","Coleoptera",189,"Penstemon glaber",1,"Present"
"2157","Geron spp.","Diptera",224,"Chamaenerion angustifolium",1,"Present"
"2171","Lestica spp.","Hymenoptera",211,"Geranium richardsonii",1,"Present"
